x,y
2.297751353216617,1.6680000715134784
2.7459718803352975,1.6729627861215495
0.382209027146719,0.9042320398017194
0.2206887159918961,0.649261499697792
0.2109787607076542,0.5599157811876236
2.606562883041958,1.6753376930972927
1.9022099380423296,1.5904312107156402
1.4897150813965592,1.4825072780262811
0.4906302485894408,0.9760211931701425
2.0212003131818213,1.5987116994725334
0.9540521635373941,1.3267499214449212
2.1326395897978347,1.6101342258401394
1.3810659866019743,1.504178041303059
1.5224095816335814,1.5112219510824028
2.368997197379611,1.649436337759407
0.27823642657014225,0.7434396523545789
1.7362755099705076,1.5650990085479684
0.5917048418876056,1.0912371541086225
2.4244102554407045,1.651562482353498
1.4665381083877798,1.5270346865355315
2.9660860001034592,1.7273966412892223
0.5488299740271562,1.0425710559305705
2.8890574203728017,1.6740297019600994
2.402751109825827,1.6628066896463158
1.4437814897258057,1.4631288986033943
2.4406021925389063,1.626312046873004
1.808546715723349,1.5613574640013297
1.9653631919741408,1.5998952820227492
2.741072288122167,1.7165885575007414
0.19581124923387416,0.5683628863510989
2.504964611875202,1.68301020071897
1.1454443398987164,1.3682419721956889
0.9766368483021133,1.322343935648617
2.982080313629953,1.7152491011810413
2.3435715062291345,1.6652240793801347
1.4566054163387632,1.4911847934074618
1.2678851892743437,1.4501072072787726
2.6325867176153883,1.670895921464012
0.26044461664468244,0.6919934661197781
2.1252562707415983,1.6272135317512764
2.367463871115438,1.6267721714531342
2.3975891391483444,1.6583249424683748
0.9668601742194953,1.3119947090600579
2.389917548238164,1.6166614343897259
0.6759853256269954,1.168427887437958
1.0869238514537072,1.3627599277676012
1.2523443366131395,1.4126345147674852
1.6242299508904936,1.5218481807268789
0.33784099662167155,0.8091639538148875
1.2208434019179184,1.4484349695160406
0.000902070320768722,0.00035055483490777474
2.233142179042197,1.6433769160436658
2.555627736702771,1.699648364574646
0.41679503736059265,0.9196978335754447
2.1113573078003935,1.6379943990982746
2.4633092651839164,1.6532028991883356
2.9454849686153812,1.724872725583814
2.53137168710618,1.6689803773126088
1.2723194563320386,1.456819214991221
2.9390661255289694,1.6895600450436892
2.9219532145570657,1.6924948961299016
1.511030937601737,1.527601622893954
2.2603396157517155,1.6338837466174638
2.7415130030194885,1.6844687556021638
1.4284412159062592,1.4829663926817116
2.591358723291255,1.6630079096080141
2.1047056981856183,1.6421769895153024
0.8817727679236729,1.2518164148739168
2.3029568099504205,1.64028313263451
1.7120543575784972,1.554729596199141
0.2815354602999187,0.7184210335366629
1.1741412789139924,1.3869591474859333
0.22122304019341776,0.5964515018982589
1.4285008896509868,1.4897975225780915
1.2856188244287714,1.4197792429830869
1.271212328911342,1.4480771699250414
1.7589010607723532,1.5274433126143576
0.3680719805282203,0.8371476820415444
2.801306729870528,1.6978010086083226
2.052151344225099,1.5836395464653512
2.471344075178315,1.6762272064646642
